STATION,NAME,DATE,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TmeanC
USW00013722,"RALEIGH AIRPORT, NC US",1/27/2021,0.33,,0,0,47,53,40,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",1/28/2021,0.36,,1.6,2,37,40,29,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/29/2021,0,,0,0,31,39,25,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/30/2021,0,,0,0,31,44,20,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/31/2021,1.07,,0,0,36,38,33,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/1/2021,0,,0,0,35,43,33,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/2/2021,0,,0,0,38,45,33,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/3/2021,0,,0,0,38,50,31,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/4/2021,0,,0,0,38,53,23,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/5/2021,0.16,,0,0,45,49,39,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/6/2021,0.31,,0,0,42,55,27,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/7/2021,0.66,,0,0,41,49,29,5
USW00013722,"RALEIGH AIRPORT, NC US",2/8/2021,0,,0,0,38,53,25,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/9/2021,0,,0,0,47,65,38,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/10/2021,0,,0,0,47,50,40,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/11/2021,0.83,,0,0,46,49,37,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/12/2021,0.05,,0,0,35,37,32,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/13/2021,0.77,,0,0,33,35,32,0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/14/2021,0.41,,0,0,35,37,33,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/15/2021,0.63,,0,0,37,43,35,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/16/2021,0.01,,0,0,49,60,34,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/17/2021,0,,0,0,38,47,28,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/18/2021,0.78,,0,0,36,40,32,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/19/2021,0.42,,0,0,36,44,32,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/20/2021,0,,0,0,36,45,28,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/21/2021,0,,0,0,34,46,22,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",2/22/2021,0.41,,0,0,40,59,33,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/23/2021,0,,0,0,46,65,31,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/24/2021,0,,0,0,52,72,34,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",2/25/2021,0,,0,0,56,67,41,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",2/26/2021,0.58,,0,0,49,50,41,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/27/2021,0.15,,0,0,45,58,40,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/28/2021,0,,0,0,57,77,48,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",3/1/2021,0.15,,0,0,64,68,48,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",3/2/2021,0,,0,0,47,51,37,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",3/3/2021,0,,0,0,45,63,34,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",3/4/2021,0,,0,0,51,67,34,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/5/2021,0,,0,0,46,52,34,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",3/6/2021,0,,0,0,44,55,33,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/7/2021,0,,0,0,42,52,29,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/8/2021,0,,0,0,41,61,26,5
USW00013722,"RALEIGH AIRPORT, NC US",3/9/2021,0,,0,0,50,72,33,10
USW00013722,"RALEIGH AIRPORT, NC US",3/10/2021,0,,0,0,58,76,40,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",3/11/2021,0,,0,0,60,76,47,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/12/2021,0,,0,0,65,80,54,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/13/2021,0,,0,0,65,69,53,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/14/2021,0,,0,0,58,72,43,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",3/15/2021,0,,0,0,52,56,45,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",3/16/2021,0.37,,0,0,42,45,35,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/17/2021,0,,0,0,47,59,43,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",3/18/2021,0.02,,0,0,56,73,49,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/19/2021,0.1,,0,0,50,57,37,10
USW00013722,"RALEIGH AIRPORT, NC US",3/20/2021,0,,0,0,42,57,31,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/21/2021,0,,0,0,51,67,41,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/22/2021,0,,0,0,55,69,43,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",3/23/2021,0,,0,0,56,62,50,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/24/2021,0.07,,0,0,60,68,55,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/25/2021,0.02,,0,0,62,75,52,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",3/26/2021,0.14,,0,0,71,79,64,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",3/27/2021,0.91,,0,0,65,77,55,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/28/2021,0.25,,0,0,68,76,57,20
USW00013722,"RALEIGH AIRPORT, NC US",3/29/2021,0,,0,0,56,63,43,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/30/2021,0,,0,0,55,74,40,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",3/31/2021,0.4,,0,0,66,74,60,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/1/2021,0,,0,0,53,61,37,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/2/2021,0,,0,0,40,49,32,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",4/3/2021,0,,0,0,42,60,26,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",4/4/2021,0,,0,0,54,74,36,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",4/5/2021,0,,0,0,60,76,42,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/6/2021,0,,0,0,66,83,49,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/7/2021,0,,0,0,68,86,50,20
USW00013722,"RALEIGH AIRPORT, NC US",4/8/2021,0,,0,0,69,83,53,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/9/2021,0.07,,0,0,71,83,60,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/10/2021,0.24,,0,0,67,79,57,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/11/2021,0.2,,0,0,70,79,59,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",4/12/2021,0,,0,0,65,79,49,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/13/2021,0,,0,0,65,76,49,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/14/2021,0.13,,0,0,67,82,55,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/15/2021,0,,0,0,65,69,52,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/16/2021,0,,0,0,55,69,38,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/17/2021,0,,0,0,55,65,43,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/18/2021,0,,0,0,59,71,48,15
USW00013722,"RALEIGH AIRPORT, NC US",4/19/2021,0.01,,0,0,56,66,47,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/20/2021,0,,0,0,58,75,42,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/21/2021,0,,0,0,63,77,42,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",4/22/2021,0,,0,0,47,61,32,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",4/23/2021,0,,0,0,48,67,31,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",4/24/2021,0.27,,0,0,53,61,44,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/25/2021,0.02,,0,0,62,70,47,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/26/2021,0,,0,0,60,77,42,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/27/2021,0,,0,0,67,84,51,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/28/2021,0,,0,0,72,85,61,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",4/29/2021,0,,0,0,75,86,67,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/30/2021,0,,0,0,75,79,63,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",5/1/2021,0,,0,0,64,74,49,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/2/2021,0,,0,0,65,84,51,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/3/2021,0.2,,0,0,71,79,66,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/4/2021,0.2,,0,0,72,87,64,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/5/2021,0,,0,0,72,85,63,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/6/2021,0,,0,0,64,68,49,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/7/2021,0.33,,0,0,54,64,43,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/8/2021,0,,0,0,56,74,42,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/9/2021,0,,0,0,64,83,49,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/10/2021,0.37,,0,0,71,81,60,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/11/2021,0,,0,0,63,70,52,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/12/2021,0.09,,0,0,53,57,41,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/13/2021,0,,0,0,53,71,37,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/14/2021,0,,0,0,59,73,41,15
USW00013722,"RALEIGH AIRPORT, NC US",5/15/2021,0,,0,0,60,76,40,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/16/2021,0.01,,0,0,60,73,45,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/17/2021,0.05,,0,0,64,76,56,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/18/2021,0,,0,0,68,76,57,20
USW00013722,"RALEIGH AIRPORT, NC US",5/19/2021,0,,0,0,68,84,51,20
USW00013722,"RALEIGH AIRPORT, NC US",5/20/2021,0,,0,0,70,88,53,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/21/2021,0,,0,0,72,83,57,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/22/2021,0,,0,0,70,89,52,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/23/2021,0,,0,0,77,92,64,25
USW00013722,"RALEIGH AIRPORT, NC US",5/24/2021,0.31,,0,0,76,93,64,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",5/25/2021,0,,0,0,73,85,65,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/26/2021,0,,0,0,80,94,70,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/27/2021,0,,0,0,80,92,67,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/28/2021,0.02,,0,0,81,92,68,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/29/2021,0.06,,0,0,73,85,54,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/30/2021,0.01,,0,0,56,63,52,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/31/2021,0,,0,0,61,75,51,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/1/2021,0,,0,0,67,83,53,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/2/2021,1.82,,0,0,70,81,60,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/3/2021,2.04,,0,0,72,79,68,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/4/2021,0.02,,0,0,75,85,71,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/5/2021,0,,0,0,77,89,67,25
USW00013722,"RALEIGH AIRPORT, NC US",6/6/2021,0,,0,0,78,90,68,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/7/2021,0,,0,0,79,89,72,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/8/2021,0,,0,0,78,88,71,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/9/2021,0,,0,0,78,89,71,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/10/2021,1,,0,0,76,86,71,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/11/2021,0.11,,0,0,77,89,72,25
USW00013722,"RALEIGH AIRPORT, NC US",6/12/2021,0.03,,0,0,75,80,70,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/13/2021,0,,0,0,74,85,66,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",6/14/2021,0,,0,0,77,90,67,25
USW00013722,"RALEIGH AIRPORT, NC US",6/15/2021,0,,0,0,79,85,64,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/16/2021,0,,0,0,73,83,59,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/17/2021,0,,0,0,72,82,58,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/18/2021,0,,0,0,73,88,56,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/19/2021,0,,0,0,81,92,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/20/2021,1.45,,0,0,76,82,71,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/21/2021,0,,0,0,79,91,72,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/22/2021,1.03,,0,0,76,79,64,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/23/2021,0,,0,0,69,79,59,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/24/2021,0,,0,0,69,79,57,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/25/2021,0.04,,0,0,69,80,63,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/26/2021,0.03,,0,0,75,86,70,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/27/2021,0,,0,0,78,89,70,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/28/2021,0,,0,0,80,90,67,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",6/29/2021,0,,0,0,80,91,71,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",6/30/2021,0,,0,0,81,92,73,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/1/2021,0.18,,0,0,83,91,72,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/2/2021,1.08,,0,0,74,79,66,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/3/2021,0,,0,0,71,81,59,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/4/2021,0,,0,0,72,84,60,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/5/2021,0,,0,0,77,90,65,25
USW00013722,"RALEIGH AIRPORT, NC US",7/6/2021,0,,0,0,80,90,68,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/7/2021,0,,0,0,80,91,70,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/8/2021,2.52,,0,0,77,79,71,25
USW00013722,"RALEIGH AIRPORT, NC US",7/9/2021,0.52,,0,0,77,91,70,25
USW00013722,"RALEIGH AIRPORT, NC US",7/10/2021,0,,0,0,78,92,70,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",7/11/2021,0,,0,0,79,91,73,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/12/2021,0,,0,0,80,90,74,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/13/2021,0,,0,0,80,90,73,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/14/2021,0.02,,0,0,79,90,69,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/15/2021,0,,0,0,79,91,71,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/16/2021,0,,0,0,81,93,73,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/17/2021,0,,0,0,82,92,73,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",7/18/2021,0.17,,0,0,80,87,71,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/19/2021,0.52,,0,0,73,76,67,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",7/20/2021,0,,0,0,74,84,66,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/21/2021,0,,0,0,79,89,71,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/22/2021,0,,0,0,78,86,70,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",7/23/2021,0,,0,0,77,87,66,25
USW00013722,"RALEIGH AIRPORT, NC US",7/24/2021,0,,0,0,78,87,68,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",7/25/2021,0,,0,0,80,89,70,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/26/2021,0.02,,0,0,81,92,73,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/27/2021,0,,0,0,81,93,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/28/2021,0,,0,0,82,95,71,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",7/29/2021,0,,0,0,80,94,68,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/30/2021,0,,0,0,86,96,76,30
USW00013722,"RALEIGH AIRPORT, NC US",7/31/2021,0,,0,0,82,91,73,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/1/2021,0,,0,0,82,91,75,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/2/2021,0,,0,0,78,85,69,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/3/2021,0.11,,0,0,72,75,66,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",8/4/2021,0.03,,0,0,71,81,66,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",8/5/2021,0,,0,0,74,86,62,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/6/2021,0.39,,0,0,73,87,61,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/7/2021,0.32,,0,0,72,78,67,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",8/8/2021,0,,0,0,75,91,65,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",8/9/2021,0,,0,0,80,93,69,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",8/10/2021,0,,0,0,83,96,73,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/11/2021,0,,0,0,84,97,74,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",8/12/2021,0,,0,0,84,98,74,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",8/13/2021,0,,0,0,86,100,76,30
USW00013722,"RALEIGH AIRPORT, NC US",8/14/2021,0.55,,0,0,83,95,71,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/15/2021,0.15,,0,0,76,88,70,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/16/2021,0.39,,0,0,77,90,71,25
USW00013722,"RALEIGH AIRPORT, NC US",8/17/2021,0.08,,0,0,77,86,73,25
USW00013722,"RALEIGH AIRPORT, NC US",8/18/2021,0.1,,0,0,81,91,76,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",8/19/2021,0.44,,0,0,83,94,73,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/20/2021,0.36,,0,0,79,87,73,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",8/21/2021,0,,0,0,78,88,72,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/22/2021,0.35,,0,0,78,92,70,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/23/2021,0,,0,0,78,92,68,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/24/2021,0,,0,0,82,94,72,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/25/2021,0,,0,0,81,95,72,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",8/26/2021,0,,0,0,82,93,73,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/27/2021,0,,0,0,82,93,72,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/28/2021,0,,0,0,83,95,73,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/29/2021,0,,0,0,83,95,71,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/30/2021,0,,0,0,83,96,72,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/31/2021,0,,0,0,82,94,72,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/1/2021,0.21,,0,0,80,88,68,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/2/2021,0,,0,0,73,81,58,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/3/2021,0,,0,0,68,83,54,20
USW00013722,"RALEIGH AIRPORT, NC US",9/4/2021,0,,0,0,70,85,54,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",9/5/2021,0,,0,0,75,89,64,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/6/2021,0,,0,0,75,84,66,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/7/2021,0,,0,0,76,91,62,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/8/2021,0,,0,0,79,93,72,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",9/9/2021,1.6,,0,0,73,75,63,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/10/2021,0,,0,0,69,80,57,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/11/2021,0,,0,0,68,83,56,20
USW00013722,"RALEIGH AIRPORT, NC US",9/12/2021,0,,0,0,73,87,62,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/13/2021,0,,0,0,76,90,64,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/14/2021,0,,0,0,78,91,67,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/15/2021,0,,0,0,79,89,72,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",9/16/2021,0,,0,0,78,85,70,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/17/2021,0.01,,0,0,76,83,72,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/18/2021,0,,0,0,77,86,71,25
USW00013722,"RALEIGH AIRPORT, NC US",9/19/2021,0,,0,0,78,90,66,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/20/2021,0,,0,0,76,84,70,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/21/2021,0.31,,0,0,72,80,67,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/22/2021,0.73,,0,0,75,80,63,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/23/2021,0,,0,0,69,78,54,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/24/2021,0,,0,0,63,76,51,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/25/2021,0,,0,0,62,78,49,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/26/2021,0,,0,0,64,78,51,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/27/2021,0,,0,0,66,84,51,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/28/2021,0,,0,0,71,87,59,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/29/2021,0,,0,0,72,84,60,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/30/2021,0,,0,0,71,82,60,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/1/2021,0,,0,0,67,82,58,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/2/2021,0,,0,0,70,85,58,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/3/2021,0,,0,0,73,87,62,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/4/2021,0.47,,0,0,73,88,65,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/5/2021,0,,0,0,73,88,66,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/6/2021,0,,0,0,73,83,67,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/7/2021,0,,0,0,71,77,66,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/8/2021,0.02,,0,0,70,75,67,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/9/2021,4.96,,0,0,67,68,63,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/10/2021,0,,0,0,68,76,64,20
USW00013722,"RALEIGH AIRPORT, NC US",10/11/2021,0,,0,0,68,72,64,20
USW00013722,"RALEIGH AIRPORT, NC US",10/12/2021,0,,0,0,66,71,59,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/13/2021,0,,0,0,67,82,57,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/14/2021,0,,0,0,70,84,60,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/15/2021,0,,0,0,70,85,59,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/16/2021,0.17,,0,0,72,85,56,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/17/2021,0,,0,0,58,66,45,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/18/2021,0,,0,0,56,71,42,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/19/2021,0,,0,0,57,75,42,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/20/2021,0,,0,0,60,79,45,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/21/2021,0,,0,0,62,79,48,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/22/2021,0.01,,0,0,69,78,54,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/23/2021,0,,0,0,61,73,50,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/24/2021,0,,0,0,61,78,48,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/25/2021,1.04,,0,0,68,79,61,20
USW00013722,"RALEIGH AIRPORT, NC US",10/26/2021,0,,0,0,63,70,47,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/27/2021,0,,0,0,55,70,46,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/28/2021,0.28,,0,0,58,72,47,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/29/2021,0.58,,0,0,63,71,55,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/30/2021,0,,0,0,55,61,49,12.77777778
